transaction_id,transaction_amount,transaction_hour,merchant_category,distance_from_home,previous_transactions,avg_transaction_amount,device_trust_score,international_transaction,failed_attempts,account_age_days,transactions_last_24h,fraud
100360,19.21,21,Online,24.42,51,70.81,0.92,0,0,2683,3,0
100361,64.55,5,Grocery,10.15,93,39.72,0.77,0,0,705,8,0
100362,160.69,11,Grocery,16.73,29,11.87,0.69,0,0,916,1,0
100363,36.68,1,Online,4.88,8,45.65,0.78,0,1,1037,4,0
100364,58.06,3,Restaurant,34.35,65,60.08,0.6,0,0,202,5,0
100365,75.27,6,Online,3.43,30,11.41,0.69,0,0,2529,3,0
100366,28.19,15,Electronics,47.51,53,34.38,0.78,0,0,1482,5,0
100367,49.49,0,Online,1.14,74,13.32,0.95,0,0,667,2,1
100368,40.91,0,Restaurant,6.11,6,61.33,0.92,0,0,2849,2,0
100369,44.16,13,Restaurant,14.9,45,37.12,0.71,0,0,30,1,0
100370,20.17,10,Grocery,35.19,63,30.37,0.73,1,2,1979,2,1
100371,41.35,11,Grocery,15.49,1,26.49,0.76,0,1,527,3,0
100372,63.32,10,Online,4.38,9,19.55,0.8,0,0,152,2,0
100373,149.31,5,Electronics,35.27,50,23.07,0.65,0,0,2446,2,0
100374,95.9,22,Grocery,16.32,52,24.26,0.73,0,1,445,3,0
100375,280.86,11,Restaurant,4.76,55,42.73,0.93,0,1,1028,3,0
100376,20.27,20,Restaurant,14.85,16,33.03,0.62,0,0,1164,3,0
100377,88.68,11,Restaurant,20.25,3,28.44,0.7,0,1,337,1,0
100378,47.7,9,Restaurant,20.54,42,7.01,0.83,0,0,1124,5,0
100379,290.27,7,Restaurant,23.17,2,83.0,0.8,0,0,2332,6,0
100380,19.54,19,Restaurant,40.7,60,63.43,0.73,0,0,1366,4,0
100381,19.0,18,Fuel,31.36,72,19.51,0.53,0,1,2020,2,0
100382,23.58,6,Restaurant,16.84,94,31.13,0.71,0,0,2469,5,0
100383,5.98,13,Restaurant,0.59,18,37.39,0.79,0,0,524,2,0
100384,25.2,3,Electronics,24.92,61,72.85,0.84,0,0,508,2,0
100385,20.43,0,Fuel,66.37,59,73.35,0.87,0,0,1886,2,0
100386,46.31,7,Grocery,6.56,3,30.75,0.64,0,1,601,2,0
100387,55.01,4,Restaurant,16.81,6,13.9,0.61,0,1,2958,5,0
100388,218.89,7,Travel,26.35,13,44.55,0.77,0,0,627,1,0
100389,95.14,7,Restaurant,18.34,15,103.8,0.86,1,0,2842,2,0
100390,24.07,20,Travel,46.05,86,20.8,0.27,0,0,416,2,0
100391,18.02,23,Online,11.54,83,33.66,0.76,0,0,484,1,0
100392,62.97,6,Grocery,13.66,44,35.53,0.73,0,2,266,2,0
100393,12.33,18,Travel,0.7,8,21.8,0.97,1,0,696,1,1
100394,210.25,3,Online,41.49,78,10.6,0.75,1,1,136,3,1
100395,116.92,22,Electronics,5.48,87,15.18,0.78,0,0,2317,2,0
100396,26.52,19,Grocery,69.05,25,45.32,0.88,0,0,1739,4,0
100397,8.66,5,Restaurant,4.06,33,32.4,0.75,0,0,1404,3,0
100398,136.8,11,Fuel,5.26,65,32.04,0.72,0,0,2923,2,0
100399,36.49,17,Grocery,11.93,65,16.35,0.66,0,0,2820,5,0
100400,123.23,11,Grocery,19.45,17,35.37,0.66,0,0,2025,3,0
100401,9.63,17,Restaurant,10.46,82,39.31,0.73,0,0,1744,1,0
100402,23.58,2,Electronics,7.8,52,23.25,0.67,0,0,698,5,0
100403,40.64,9,Travel,13.98,89,34.58,0.89,0,1,1969,4,0
100404,42.19,6,Online,57.19,15,26.15,0.67,1,1,472,2,0
100405,26.98,2,Grocery,58.84,51,36.2,0.75,0,0,1318,1,0
100406,70.85,18,Online,7.16,62,76.97,0.89,0,0,958,4,0
100407,15.47,12,Restaurant,20.52,91,20.24,0.55,0,2,628,3,0
100408,35.58,3,Fuel,23.04,60,134.44,0.74,0,1,2972,2,0
100409,45.07,9,Fuel,19.07,56,275.96,0.74,1,0,1893,4,0
100410,64.26,5,Restaurant,2.16,30,50.9,0.83,0,1,2708,3,0
100411,76.74,0,Restaurant,13.96,73,65.79,0.47,0,1,2303,2,0
100412,14.7,5,Online,25.93,89,24.68,0.34,0,0,933,1,0
100413,10.17,7,Electronics,4.03,34,33.23,0.52,0,1,2670,5,0
100414,127.73,14,Electronics,7.7,40,38.3,0.9,0,0,1255,6,0
100415,54.55,7,Fuel,4.1,11,55.56,0.75,0,1,1040,4,0
100416,20.62,21,Travel,39.24,79,32.86,0.88,0,1,604,5,0
100417,163.37,5,Grocery,35.2,29,72.14,0.61,0,1,1438,4,0
100418,44.89,18,Online,3.34,94,82.45,0.76,0,0,2688,1,0
100419,116.91,13,Restaurant,25.73,11,32.74,0.49,0,0,339,3,0
100420,42.98,1,Grocery,8.15,1,20.66,0.8,0,0,1794,6,0
100421,258.44,6,Grocery,20.86,81,72.71,0.77,0,0,132,4,0
100422,196.33,7,Electronics,12.24,75,42.55,0.79,0,0,1034,5,0
100423,32.33,9,Fuel,11.5,29,35.1,0.9,0,0,1430,2,0
100424,96.97,12,Fuel,38.36,63,19.62,0.65,0,0,880,4,0
100425,72.3,21,Electronics,18.24,76,36.27,0.47,0,2,1048,2,0
100426,138.62,20,Online,4.84,94,29.48,0.44,0,1,337,2,0
100427,16.97,19,Travel,2.11,59,11.44,0.33,0,1,1948,3,0
100428,75.0,0,Restaurant,48.76,91,47.13,0.71,0,1,441,2,0
100429,104.86,8,Electronics,3.0,36,53.5,0.94,1,0,390,2,0
100430,8.31,9,Restaurant,23.84,15,30.99,0.75,0,0,2830,3,0
100431,13.94,19,Electronics,12.33,73,37.02,0.52,0,0,1568,7,0
100432,6.45,1,Grocery,2.72,95,88.19,0.87,0,1,2569,2,0
100433,31.74,19,Grocery,26.98,89,39.35,0.54,0,0,1809,4,0
100434,77.15,10,Electronics,42.27,60,43.46,0.73,0,0,2672,2,0
100435,156.35,4,Fuel,2.33,15,37.1,0.91,1,0,712,4,0
100436,43.24,17,Fuel,1.25,34,83.6,0.83,0,0,1005,4,0
100437,175.17,6,Online,34.13,62,63.65,0.88,0,1,2573,3,0
100438,11.68,2,Electronics,12.51,16,81.26,0.87,0,0,1387,4,0
100439,8.73,15,Travel,20.21,23,48.57,0.95,0,0,2267,3,0
100440,38.47,14,Travel,10.48,33,59.52,0.39,0,2,2983,1,0
100441,57.15,7,Travel,9.57,93,18.89,0.84,0,1,2929,3,0
100442,39.27,19,Grocery,6.41,96,33.24,0.68,0,0,1823,4,0
100443,6.29,4,Restaurant,14.9,32,48.66,0.63,0,0,861,5,0
100444,37.33,2,Grocery,3.13,16,81.58,0.76,0,1,1477,4,0
100445,12.5,4,Online,22.74,79,69.27,0.62,0,0,1697,3,0
100446,73.9,8,Online,14.35,85,28.87,0.87,0,1,2943,3,0
100447,56.26,15,Electronics,33.85,28,27.9,0.96,0,0,707,4,0
100448,17.36,13,Restaurant,45.69,14,26.43,0.69,0,1,2692,3,0
100449,25.47,17,Electronics,41.55,21,13.35,0.89,0,0,2107,3,0
100450,15.59,6,Electronics,16.55,88,41.74,0.8,0,0,2459,2,0
100451,38.23,14,Electronics,6.91,99,28.57,0.9,0,0,904,2,0
100452,95.55,7,Online,7.95,71,27.4,0.73,0,2,2049,2,0
100453,16.66,2,Grocery,19.03,31,80.32,0.92,0,1,1595,2,0
100454,63.67,10,Restaurant,22.4,22,28.23,0.83,0,0,2132,6,0
100455,25.1,19,Grocery,3.17,25,22.94,0.98,0,1,2587,4,0
100456,19.81,17,Electronics,111.41,46,64.26,0.73,0,0,2632,3,0
100457,36.73,14,Electronics,2.05,42,88.86,0.64,0,1,419,1,0
100458,15.93,9,Restaurant,16.82,4,33.14,0.8,0,0,141,2,0
100459,24.57,2,Restaurant,13.63,33,27.32,0.38,0,0,393,6,0
100460,13.76,14,Online,16.09,100,31.93,0.63,0,0,579,2,0
100461,237.05,22,Grocery,13.74,90,61.27,0.87,0,1,1115,6,0
100462,41.75,5,Grocery,1.07,54,28.98,0.85,0,1,2396,3,0
100463,21.55,10,Online,99.05,29,41.88,0.9,0,1,537,5,0
100464,49.04,10,Grocery,71.6,47,20.02,0.78,0,0,224,2,0
100465,36.56,18,Electronics,13.38,70,283.35,0.71,0,0,984,2,0
100466,33.15,22,Electronics,4.21,83,27.55,0.6,0,0,498,4,0
100467,70.3,2,Online,3.64,56,45.3,0.89,0,2,252,6,1
100468,79.98,12,Restaurant,1.06,25,47.55,0.8,0,0,875,2,0
100469,25.09,21,Grocery,17.03,58,57.55,0.43,1,0,262,1,0
100470,24.09,7,Restaurant,11.71,74,19.07,0.64,0,1,1789,2,0
100471,31.58,20,Online,9.69,100,41.73,0.77,0,0,767,4,0
100472,5.1,10,Travel,13.41,48,42.25,1.0,0,0,2439,1,0
100473,10.34,10,Electronics,37.12,51,17.65,0.68,0,0,639,2,0
100474,138.41,12,Online,1.32,74,30.89,0.63,0,0,2602,4,0
100475,177.77,2,Restaurant,14.14,80,13.36,0.83,0,0,1072,1,0
100476,32.33,5,Grocery,21.73,15,19.1,0.86,0,1,1422,5,0
100477,67.96,23,Online,63.54,98,14.58,0.66,0,0,1935,4,0
100478,53.52,9,Restaurant,24.23,46,34.0,0.83,0,1,1715,5,0
100479,646.12,18,Online,14.3,54,40.94,0.67,0,0,2110,1,0
100480,110.79,11,Grocery,26.2,54,35.28,0.97,0,1,2913,4,0
100481,36.05,13,Electronics,104.92,79,63.47,0.87,0,0,295,2,0
100482,17.12,10,Restaurant,39.53,65,58.56,0.94,0,0,1331,1,0
100483,9.53,20,Restaurant,1.68,62,50.64,0.65,0,1,2917,4,0
100484,48.58,9,Travel,15.39,70,34.13,0.86,0,0,1370,3,0
100485,20.48,2,Online,27.79,52,75.39,0.8,1,0,919,1,0
100486,11.25,12,Restaurant,20.06,19,21.38,0.47,1,0,133,3,0
100487,22.6,17,Online,9.71,43,24.1,0.41,0,0,313,2,0
100488,15.28,12,Grocery,7.01,6,28.3,0.71,0,0,955,3,0
100489,184.64,23,Online,17.75,68,37.15,0.47,0,1,853,2,0
100490,89.43,13,Restaurant,9.57,10,105.31,0.71,0,1,1618,3,0
100491,40.16,13,Grocery,8.96,43,62.61,0.8,0,0,265,4,0
100492,153.23,6,Electronics,32.62,55,19.39,0.48,0,0,2661,3,0
100493,43.36,11,Grocery,6.83,9,112.03,0.84,0,0,2556,6,0
100494,18.63,3,Travel,18.64,65,18.13,0.74,1,0,2485,4,0
100495,159.3,15,Electronics,37.21,51,37.63,0.85,0,0,2640,4,0
100496,65.69,18,Fuel,17.5,63,70.58,0.67,0,0,1454,3,0
100497,15.9,9,Fuel,12.22,56,45.43,0.66,0,0,1473,4,0
100498,34.08,15,Online,0.65,81,30.28,0.9,0,0,1480,2,0
100499,18.39,4,Restaurant,20.6,92,57.13,0.58,0,0,609,3,0
100500,11.65,15,Online,108.03,12,93.54,0.78,0,0,1024,3,0
100501,93.09,0,Electronics,29.75,46,41.64,0.64,0,1,592,2,0
100502,225.53,4,Restaurant,18.12,16,36.26,0.89,0,2,1566,5,0
100503,11.49,12,Travel,11.4,78,64.69,0.59,0,0,1227,4,0
100504,67.13,12,Grocery,4.57,70,18.39,0.77,0,1,267,3,0
100505,22.52,2,Grocery,21.2,47,19.9,0.85,0,1,1866,3,0
100506,26.09,16,Restaurant,3.51,60,44.29,0.81,0,0,2256,2,0
100507,23.73,18,Grocery,39.25,57,57.72,0.82,0,0,265,1,0
100508,18.59,4,Online,7.86,63,10.34,0.75,0,0,2843,3,0
100509,42.25,4,Fuel,9.19,30,48.9,0.54,0,0,2222,3,0
100510,19.15,14,Grocery,4.38,90,41.6,0.92,1,0,1415,3,0
100511,51.59,9,Restaurant,11.83,84,46.81,0.53,0,1,1576,2,0
100512,38.66,11,Online,20.54,5,35.33,0.82,0,0,1560,1,0
100513,32.62,23,Electronics,6.49,15,12.05,0.79,0,2,284,3,0
100514,17.87,10,Fuel,21.78,31,35.14,0.59,0,1,430,2,0
100515,24.07,0,Fuel,17.44,18,100.66,0.87,0,0,360,3,0
100516,79.83,22,Grocery,8.39,77,59.95,0.39,0,0,598,3,0
100517,63.49,20,Grocery,6.75,43,20.57,0.91,0,0,1247,4,0
100518,16.78,2,Fuel,35.56,11,64.14,0.67,1,0,2760,3,0
100519,44.23,3,Fuel,0.22,51,72.63,0.96,0,0,454,2,0
100520,79.54,18,Travel,22.65,12,23.51,0.59,0,2,1968,7,0
100521,9.0,23,Grocery,9.72,56,26.79,0.9,0,0,2791,2,0
100522,65.96,19,Restaurant,22.77,83,10.43,0.76,1,0,2830,1,0
100523,22.28,2,Electronics,12.75,19,23.53,0.51,0,0,2107,4,0
100524,67.6,17,Fuel,1.58,1,25.46,0.9,0,1,1645,2,0
100525,20.35,2,Online,72.37,14,54.08,0.76,0,0,1072,2,0
100526,7.97,6,Restaurant,1.62,81,50.73,0.97,0,0,734,1,0
100527,9.35,21,Electronics,3.1,66,51.08,0.77,0,0,1086,2,0
100528,42.24,20,Online,9.82,38,27.42,0.92,1,0,1085,4,0
100529,51.1,23,Electronics,52.08,85,39.33,0.52,0,2,1667,2,1
100530,17.92,0,Grocery,6.24,20,121.71,0.85,0,0,871,4,0
100531,71.86,18,Restaurant,15.14,52,87.76,0.71,0,0,2061,5,0
100532,9.07,17,Restaurant,13.27,23,104.58,0.76,1,0,2663,3,0
100533,38.11,1,Online,7.21,94,51.41,0.94,0,0,2286,3,0
100534,13.6,11,Fuel,21.45,65,107.14,0.68,0,0,2254,1,0
100535,22.5,16,Electronics,12.53,6,108.61,0.51,0,0,1453,3,0
100536,42.21,20,Travel,15.54,79,86.27,0.77,0,0,1003,4,0
100537,18.65,20,Restaurant,4.25,17,69.14,0.69,0,0,1718,5,0
100538,28.61,2,Electronics,47.0,36,19.76,0.65,0,0,1123,2,0
100539,100.05,11,Online,2.11,90,80.33,0.51,0,0,1472,4,0
100540,24.07,11,Restaurant,21.1,62,14.14,0.46,0,0,1047,4,0
100541,85.81,5,Fuel,39.07,59,43.66,0.89,0,1,1851,4,0
100542,14.63,9,Restaurant,1.58,66,99.5,0.95,0,2,2242,1,0
100543,65.16,21,Grocery,0.53,53,43.85,0.87,0,0,147,3,0
100544,148.03,5,Grocery,7.29,11,12.75,0.59,0,0,1324,1,0
100545,4.37,13,Travel,28.09,10,20.19,0.68,0,0,2767,7,0
100546,19.74,1,Electronics,22.74,4,40.45,0.66,0,0,1320,4,0
100547,67.99,10,Travel,31.08,19,14.03,0.7,0,0,1688,3,0
100548,33.69,14,Grocery,9.12,90,58.78,0.84,0,1,1408,6,0
100549,56.49,7,Fuel,91.38,54,28.38,0.83,1,0,1287,4,1
100550,23.49,21,Grocery,8.21,39,59.07,0.65,0,0,2476,2,0
100551,43.73,12,Restaurant,29.46,82,64.88,0.65,0,0,892,2,0
100552,35.16,18,Grocery,7.78,86,26.6,0.96,0,0,692,2,0
100553,115.7,9,Travel,4.44,62,205.85,0.83,0,0,101,1,0
100554,50.86,8,Electronics,7.39,42,25.61,0.95,0,0,448,2,0
100555,54.81,17,Travel,3.85,29,36.72,0.82,0,0,1343,2,0
100556,27.92,6,Restaurant,2.49,79,52.85,0.62,0,0,2385,4,0
100557,26.08,2,Restaurant,8.14,44,92.26,0.88,0,1,366,4,0
100558,27.4,11,Restaurant,2.86,33,46.12,0.34,0,0,406,2,0
100559,57.69,14,Restaurant,12.56,42,29.9,0.88,0,0,281,3,0
100560,27.69,21,Fuel,0.65,11,85.26,0.91,0,0,299,4,0
100561,52.5,20,Fuel,10.16,59,37.51,0.49,0,0,2670,2,0
100562,261.87,12,Online,57.06,84,29.41,0.76,0,0,2083,5,1
100563,88.59,5,Grocery,8.0,91,44.67,0.21,0,0,1852,2,0
100564,30.16,7,Fuel,2.67,15,30.24,0.76,0,0,2824,5,0
100565,119.23,13,Fuel,6.55,3,53.74,0.7,0,1,2697,3,0
100566,28.01,2,Online,28.2,80,43.27,0.78,0,0,1005,1,0
100567,6.46,15,Restaurant,6.77,28,36.88,0.45,0,0,2434,3,0
100568,16.33,17,Electronics,8.71,53,43.86,0.76,0,0,47,2,0
100569,7.51,23,Online,27.99,42,21.64,0.72,0,1,123,1,0
100570,29.48,16,Fuel,5.43,15,49.49,0.92,0,0,2486,2,0
100571,41.12,17,Online,11.71,40,13.35,0.68,1,1,2635,3,0
100572,182.87,9,Restaurant,1.17,90,11.27,0.62,0,0,2958,1,0
100573,54.28,16,Grocery,3.44,34,38.44,0.46,1,0,195,1,0
100574,33.21,15,Electronics,4.23,36,14.73,0.73,0,0,2142,1,0
100575,85.32,20,Online,11.21,27,19.04,0.98,0,1,1371,6,0
100576,5.53,23,Grocery,30.96,14,57.31,0.91,0,0,1969,4,0
100577,50.0,1,Restaurant,7.88,3,55.39,0.81,0,0,289,2,0
100578,80.95,19,Online,8.62,3,47.37,0.89,0,0,1228,6,0
100579,10.69,3,Electronics,6.45,87,48.52,0.35,0,0,232,2,0
100580,113.23,10,Grocery,6.95,69,49.33,0.92,0,1,2594,2,0
100581,54.85,6,Online,9.3,66,70.8,0.55,0,0,2861,3,0
100582,27.83,16,Grocery,41.34,60,34.73,0.86,0,0,789,4,0
100583,71.49,18,Travel,0.44,38,19.49,0.97,0,0,632,5,0
100584,312.19,5,Online,17.64,100,24.29,0.53,0,0,2333,5,1
100585,47.64,9,Online,39.36,2,34.46,0.79,0,0,649,3,0
100586,50.57,20,Fuel,9.71,79,42.22,0.32,0,1,1864,1,0
100587,26.75,3,Restaurant,18.94,66,36.76,0.34,1,1,2025,7,1
100588,18.82,0,Restaurant,15.86,100,9.73,0.64,0,0,2137,2,0
100589,85.4,6,Fuel,7.44,92,11.28,0.85,0,0,172,2,0
100590,18.72,20,Restaurant,2.66,78,63.14,0.77,0,1,106,3,0
100591,43.14,15,Restaurant,4.46,12,19.86,0.75,0,1,1718,2,0
100592,26.31,16,Travel,1.06,30,16.39,0.85,0,1,2396,5,0
100593,62.25,23,Travel,26.05,99,58.34,0.64,0,1,556,4,0
100594,54.61,4,Restaurant,13.7,8,50.75,0.77,0,0,168,2,0
100595,102.9,21,Travel,27.72,96,12.52,0.89,0,0,1290,5,0
100596,25.56,22,Electronics,6.17,20,68.19,0.72,1,0,309,3,0
100597,31.73,9,Fuel,29.4,79,21.82,0.66,0,0,2523,3,0
100598,16.76,6,Electronics,6.66,63,12.61,0.42,0,0,707,2,0
100599,27.12,12,Electronics,2.33,78,126.03,0.61,0,0,236,4,0
100600,56.8,6,Electronics,13.74,26,14.03,0.86,0,0,2490,6,0
100601,79.94,14,Restaurant,52.3,25,16.86,0.66,0,0,1830,3,1
100602,17.64,16,Fuel,9.63,57,88.54,0.62,0,0,843,2,0
100603,88.47,22,Online,13.04,83,29.82,0.79,0,0,905,4,0
100604,137.01,2,Fuel,10.8,60,17.16,0.71,0,0,996,2,0
100605,58.68,4,Fuel,11.01,20,23.31,0.73,0,0,442,3,1
100606,219.01,9,Fuel,4.34,26,29.66,0.78,0,0,2102,2,0
100607,20.16,4,Electronics,9.88,96,25.73,0.71,0,0,558,3,0
100608,13.19,23,Travel,12.37,23,13.83,0.88,0,0,781,4,0
100609,8.16,6,Travel,24.59,64,107.25,0.24,0,0,2517,5,0
100610,155.47,6,Travel,2.71,14,134.13,0.7,0,1,211,7,0
100611,72.89,21,Restaurant,15.26,86,21.47,0.86,1,1,366,2,0
100612,38.47,22,Travel,19.54,94,20.83,0.8,0,0,103,4,0
100613,52.04,13,Restaurant,8.69,92,17.73,0.53,0,1,2989,3,0
100614,14.69,22,Travel,14.34,38,75.97,0.82,0,0,646,5,0
100615,365.47,14,Electronics,22.33,40,29.02,0.76,0,0,2216,2,0
100616,45.44,4,Electronics,11.26,57,13.79,0.75,0,0,216,2,0
100617,44.63,4,Online,7.3,30,13.11,0.65,1,0,311,1,1
100618,77.73,3,Restaurant,31.34,3,32.43,0.81,0,1,734,1,0
100619,62.36,19,Fuel,80.88,99,96.72,0.48,0,0,987,1,0
100620,49.48,20,Online,4.39,68,28.75,0.92,0,0,2346,2,0
100621,19.86,8,Restaurant,39.63,55,24.63,0.4,0,0,87,2,0
100622,61.83,11,Electronics,14.19,98,16.62,0.27,0,0,2017,3,0
100623,220.04,15,Online,10.69,75,29.74,0.74,0,0,2051,1,0
100624,135.76,21,Online,40.26,77,28.49,0.66,0,1,740,1,0
100625,169.67,7,Restaurant,43.41,66,43.16,0.67,0,0,1485,1,0
100626,25.53,8,Electronics,5.73,36,31.89,0.86,0,0,799,3,0
100627,16.6,11,Restaurant,7.99,53,43.22,0.52,0,0,2813,3,0
100628,36.12,19,Electronics,34.38,30,37.44,0.94,0,0,138,2,0
100629,42.53,6,Fuel,12.15,80,10.14,0.83,0,0,1072,5,0
100630,108.29,20,Restaurant,6.11,54,35.17,0.73,0,0,1831,1,0
100631,8.82,3,Electronics,58.95,32,40.88,0.55,0,0,1109,3,0
100632,160.23,22,Grocery,4.4,79,67.81,0.7,0,0,1552,2,0
100633,35.09,2,Online,16.96,87,34.8,0.42,0,0,1738,5,0
100634,27.54,0,Online,10.05,47,18.65,0.64,0,0,1159,1,0
100635,16.27,6,Restaurant,10.8,99,8.52,0.76,0,0,883,7,0
100636,9.12,8,Restaurant,2.02,81,54.2,0.73,0,1,2372,3,0
100637,84.85,1,Restaurant,5.35,82,17.59,0.83,0,2,2836,5,1
100638,43.21,6,Travel,3.29,32,30.88,0.54,0,0,927,3,0
100639,12.67,9,Fuel,24.93,16,41.63,0.84,0,0,1403,2,0
100640,12.61,1,Restaurant,21.54,65,33.16,0.66,0,1,2026,2,0
100641,29.9,12,Grocery,28.45,14,39.03,0.77,0,0,1874,3,0
100642,181.66,2,Electronics,21.63,66,36.29,0.94,0,1,1542,3,0
100643,32.02,12,Grocery,2.48,70,20.02,0.74,0,1,466,1,0
100644,10.46,9,Travel,69.19,90,12.77,0.55,0,1,2929,2,0
100645,32.42,11,Restaurant,3.76,55,76.32,0.86,0,0,1720,1,0
100646,31.64,2,Grocery,7.77,44,55.66,0.67,0,1,772,5,0
100647,3.57,19,Fuel,22.09,8,16.98,0.68,0,0,2549,2,0
100648,38.52,5,Restaurant,2.72,88,14.03,0.79,0,0,1272,2,0
100649,32.86,2,Electronics,3.36,58,42.68,0.58,0,0,57,5,0
100650,75.69,1,Electronics,37.66,39,19.63,0.79,0,0,962,1,0
100651,213.59,22,Restaurant,7.26,50,18.32,0.73,0,0,1361,5,0
100652,111.49,21,Electronics,19.72,43,25.84,0.65,0,0,1436,5,0
100653,31.75,13,Grocery,35.23,31,36.38,0.59,0,0,726,2,0
100654,14.94,14,Grocery,65.15,64,44.69,0.47,0,0,306,3,0
100655,409.95,17,Electronics,4.25,85,94.9,0.57,0,0,1897,3,0
100656,42.66,18,Grocery,2.36,20,71.65,0.45,0,0,1463,4,0
100657,40.96,21,Grocery,24.3,2,16.34,0.85,0,0,2805,3,0
100658,39.58,9,Fuel,3.75,43,20.38,0.86,0,1,2925,5,0
100659,48.34,19,Electronics,15.62,40,51.41,0.79,0,0,1381,1,0
100660,35.52,16,Restaurant,13.69,58,34.34,0.71,0,0,2084,1,0
100661,24.14,16,Grocery,14.77,84,62.58,0.95,1,1,653,3,0
100662,24.73,18,Grocery,18.89,86,17.39,0.86,0,2,1072,2,0
100663,39.27,23,Online,34.26,13,34.12,0.93,1,0,1133,2,0
100664,24.8,3,Grocery,5.71,84,44.16,0.95,0,1,564,2,0
100665,21.29,10,Grocery,14.58,95,95.86,0.82,0,0,460,3,0
100666,44.51,16,Restaurant,7.39,23,27.73,0.8,0,0,795,1,0
100667,32.15,23,Grocery,6.91,26,63.94,0.7,0,2,833,1,0
100668,156.58,9,Travel,0.37,94,24.8,0.89,0,1,2149,2,0
100669,3.72,21,Electronics,16.47,73,36.77,0.75,0,2,1010,5,0
100670,108.02,16,Electronics,64.69,39,20.39,0.78,0,0,1221,1,0
100671,124.15,11,Grocery,25.78,42,33.15,0.81,0,0,2874,2,0
100672,6.26,9,Fuel,5.01,32,21.57,0.81,0,0,65,2,0
100673,29.71,9,Restaurant,22.67,44,39.86,0.74,0,0,444,4,0
100674,28.95,5,Restaurant,6.35,40,17.51,0.74,0,0,1047,3,0
100675,11.4,16,Online,25.22,76,17.36,0.87,0,0,1856,2,0
100676,20.08,18,Online,34.75,76,12.84,0.91,0,0,2332,3,0
100677,14.89,1,Restaurant,7.33,91,84.41,0.76,1,0,2638,2,0
100678,195.79,3,Online,0.04,46,107.5,0.7,0,0,557,3,0
100679,93.89,17,Travel,6.55,26,75.92,0.87,0,0,352,5,0
100680,127.03,20,Travel,4.15,14,73.77,0.76,1,0,32,2,0
100681,77.44,3,Online,17.35,78,14.09,0.82,1,0,2471,3,0
100682,14.64,5,Fuel,6.17,11,18.92,0.92,0,0,2365,2,0
100683,25.23,13,Grocery,0.66,98,59.99,0.82,0,0,956,4,0
100684,62.83,6,Restaurant,13.64,54,22.5,0.67,1,0,2183,3,0
100685,13.46,11,Online,37.38,8,32.03,0.86,0,0,2065,1,0
100686,76.84,1,Grocery,10.8,39,14.37,0.84,0,0,861,2,0
100687,32.58,17,Fuel,8.5,15,40.26,0.4,1,0,2110,4,0
100688,28.87,23,Restaurant,3.54,4,149.99,0.55,0,0,2417,1,0
100689,76.7,12,Restaurant,8.82,65,72.8,0.94,0,0,2365,3,0
100690,60.33,12,Grocery,7.23,35,37.48,0.77,0,0,2776,5,0
100691,29.23,4,Electronics,95.09,6,15.36,0.6,0,0,591,5,0
100692,114.82,6,Grocery,0.56,66,14.15,0.55,0,0,2948,4,0
100693,15.29,11,Electronics,4.91,83,46.11,0.78,0,1,2037,4,0
100694,70.41,13,Restaurant,1.28,95,21.29,0.82,0,0,789,3,0
100695,68.98,0,Online,35.06,53,35.3,0.6,0,0,144,1,0
100696,30.61,23,Restaurant,9.72,83,12.84,0.7,0,1,1880,2,0
100697,54.25,9,Electronics,28.64,23,25.41,0.9,0,0,2641,3,0
100698,13.12,8,Grocery,21.21,73,25.09,0.58,0,1,1331,1,0
100699,92.91,9,Restaurant,47.37,19,27.03,0.73,0,0,381,4,0
100700,34.25,6,Travel,0.43,13,97.69,0.47,0,0,540,2,0
100701,25.27,15,Fuel,4.18,62,21.54,0.65,0,1,2941,3,0
100702,103.97,11,Online,21.79,8,26.41,0.82,0,1,1113,2,0
100703,21.46,11,Online,15.84,62,33.58,0.56,0,0,1129,3,0
100704,11.39,18,Grocery,21.35,92,31.68,0.61,0,0,2268,5,0
100705,9.96,12,Online,15.42,91,178.71,0.65,0,1,642,5,0
100706,69.78,20,Grocery,15.66,56,36.32,0.56,0,0,805,3,0
100707,12.78,17,Restaurant,48.54,38,40.64,0.8,0,1,1973,6,0
100708,196.24,2,Travel,45.76,73,15.37,0.52,0,1,734,2,0
100709,6.21,6,Restaurant,0.7,15,35.89,0.79,0,0,694,5,0
100710,186.2,0,Grocery,9.61,62,36.28,0.8,0,0,2574,3,0
100711,48.91,2,Travel,12.86,61,55.44,0.49,0,0,1978,2,0
100712,37.08,20,Grocery,7.97,46,36.98,0.68,0,1,2131,4,0
100713,24.77,13,Grocery,0.91,34,20.32,0.92,0,0,2776,2,0
100714,57.93,3,Restaurant,11.51,25,59.71,0.77,0,1,2589,2,0
100715,39.1,18,Fuel,66.91,1,29.02,0.46,0,0,2566,2,0
100716,109.18,21,Online,1.35,75,54.01,0.67,0,0,2651,3,0
100717,44.83,5,Restaurant,30.54,15,24.45,0.65,0,0,1103,3,0
100718,46.31,19,Grocery,3.92,90,14.2,0.71,0,0,2863,2,0
100719,29.16,8,Grocery,15.48,47,68.07,0.91,0,0,944,2,0
100720,38.43,10,Grocery,8.81,38,50.05,0.47,0,0,1083,3,0
100721,53.36,21,Fuel,7.73,33,92.28,0.74,0,0,778,3,0
